Entity,Code,Year,Wind generation - TWh,Wind energy capacity,Continent
"""Belarus""",BLR,2005,1.0,0.0011,
"""Belarus""",BLR,2006,1.0,0.0011,
"""Belarus""",BLR,2007,1.0,0.0019,
"""Belarus""",BLR,2008,1.0,0.0019,
"""Belarus""",BLR,2009,1.0,0.0019,
"""Belarus""",BLR,2010,1.0,0.0019,
"""Belarus""",BLR,2011,4.0,0.002,
"""Belarus""",BLR,2012,6.0,0.005,
"""Belarus""",BLR,2013,8.0,0.007,
"""Belarus""",BLR,2014,9.0,0.009,
"""Belarus""",BLR,2015,39.0,0.022,Europe
"""Belarus""",BLR,2016,73.0,0.062,
"""Belarus""",BLR,2017,97.0,0.084,
"""Belarus""",BLR,2018,99.0,0.092,
"""Belarus""",BLR,2019,166.0,0.112,
"""Belarus""",BLR,2020,185.0,0.112,
"""Belarus""",BLR,2021,184.00036,0.1117,
"""Belarus""",BLR,2022,184.00036,0.1117,
"""Belgium""",BEL,1986,0.0,,
"""Belgium""",BEL,1987,6.0,,
"""Belgium""",BEL,1988,8.0,,
"""Belgium""",BEL,1989,7.0,,
"""Belgium""",BEL,1990,7.0,,
"""Belgium""",BEL,1991,8.0,,
"""Belgium""",BEL,1992,9.0,,
"""Belgium""",BEL,1993,8.0,,
"""Belgium""",BEL,1994,9.0,,
"""Belgium""",BEL,1995,9.0,,
"""Belgium""",BEL,1996,8.0,,
"""Belgium""",BEL,1997,8.0,,
"""Belgium""",BEL,1998,11.0,,
"""Belgium""",BEL,1999,13.0,,
"""Belgium""",BEL,2000,16.0,0.014,
"""Belgium""",BEL,2001,37.0,0.026,
"""Belgium""",BEL,2002,57.0,0.031,
"""Belgium""",BEL,2003,88.0,0.067,
"""Belgium""",BEL,2004,142.0,0.096,
"""Belgium""",BEL,2005,227.0,0.167,
"""Belgium""",BEL,2006,366.0,0.212,
"""Belgium""",BEL,2007,491.0,0.276,
"""Belgium""",BEL,2008,637.0,0.324,
"""Belgium""",BEL,2009,996.0,0.608,
"""Belgium""",BEL,2010,1292.0,0.912,
"""Belgium""",BEL,2011,2312.0,1.069,
"""Belgium""",BEL,2012,2759.3,1.3669000000000002,
"""Belgium""",BEL,2013,3665.0,1.769,
"""Belgium""",BEL,2014,4615.3,1.9327,
"""Belgium""",BEL,2015,5574.0,2.1813,Europe
"""Belgium""",BEL,2016,5419.5,2.3338,
"""Belgium""",BEL,2017,6520.7,2.7794000000000003,
"""Belgium""",BEL,2018,7574.099999999999,3.3049,
"""Belgium""",BEL,2019,9755.4,3.8635,
"""Belgium""",BEL,2020,12818.6,4.6727,
"""Belgium""",BEL,2021,11997.6,4.9484,
"""Belgium""",BEL,2022,11907.122,5.251399999999999,
"""Belize""",BLZ,2000,,2e-05,
"""Belize""",BLZ,2001,,2e-05,
"""Belize""",BLZ,2002,,2e-05,
"""Belize""",BLZ,2003,,2e-05,
"""Belize""",BLZ,2004,,2e-05,
"""Belize""",BLZ,2005,,2e-05,
"""Belize""",BLZ,2006,,2e-05,
"""Belize""",BLZ,2007,,2e-05,
"""Belize""",BLZ,2008,,2e-05,
"""Belize""",BLZ,2009,,2e-05,
"""Belize""",BLZ,2010,,2e-05,
"""Belize""",BLZ,2011,,2e-05,
"""Belize""",BLZ,2012,,2e-05,
"""Belize""",BLZ,2013,,2e-05,
"""Belize""",BLZ,2014,,2e-05,
"""Belize""",BLZ,2015,,2e-05,North America
"""Belize""",BLZ,2016,,2e-05,
"""Belize""",BLZ,2017,,2e-05,
"""Belize""",BLZ,2018,,2e-05,
"""Belize""",BLZ,2019,,2e-05,
"""Belize""",BLZ,2020,,2e-05,
"""Belize""",BLZ,2021,,2e-05,
"""Belize""",BLZ,2022,,2e-05,
"""Benin""",BEN,2015,,,Africa
"""Bermuda""",BMU,2015,,,North America
"""Bhutan""",BTN,2015,,0.0006,Asia
"""Bhutan""",BTN,2016,,0.0006,
"""Bhutan""",BTN,2017,,0.0006,
"""Bhutan""",BTN,2018,,0.0006,
"""Bhutan""",BTN,2019,,0.0006,
"""Bhutan""",BTN,2020,,0.0006,
"""Bhutan""",BTN,2021,,0.0006,
"""Bhutan""",BTN,2022,,0.0006,
"""Bolivia""",BOL,2010,,0.0001,
"""Bolivia""",BOL,2011,,0.0001,
"""Bolivia""",BOL,2012,,0.0001,
"""Bolivia""",BOL,2013,,0.0001,
"""Bolivia""",BOL,2014,,0.00316,
"""Bolivia""",BOL,2015,,0.00316,South America
"""Bolivia""",BOL,2016,,0.027,
"""Bolivia""",BOL,2017,,0.027,
"""Bolivia""",BOL,2018,,0.027,
"""Bolivia""",BOL,2019,,0.027,
"""Bolivia""",BOL,2020,,0.027,
"""Bolivia""",BOL,2021,,0.1278,
"""Bolivia""",BOL,2022,,0.1314,
"""Bonaire Sint Eustatius and Saba""",BES,2007,,0.00033,
"""Bonaire Sint Eustatius and Saba""",BES,2008,,0.00033,
"""Bonaire Sint Eustatius and Saba""",BES,2009,,0.01023,
"""Bonaire Sint Eustatius and Saba""",BES,2010,,0.01023,
"""Bonaire Sint Eustatius and Saba""",BES,2011,,0.01023,
"""Bonaire Sint Eustatius and Saba""",BES,2012,,0.01023,
"""Bonaire Sint Eustatius and Saba""",BES,2013,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2014,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2015,,0.01113,North America
"""Bonaire Sint Eustatius and Saba""",BES,2016,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2017,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2018,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2019,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2020,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2021,,0.01113,
"""Bonaire Sint Eustatius and Saba""",BES,2022,,0.01113,
"""Bosnia and Herzegovina""",BIH,2011,,0.0003,
"""Bosnia and Herzegovina""",BIH,2012,,0.0003,
"""Bosnia and Herzegovina""",BIH,2013,,0.0003,
"""Bosnia and Herzegovina""",BIH,2014,,0.0003,
"""Bosnia and Herzegovina""",BIH,2015,,0.0003,Europe
"""Bosnia and Herzegovina""",BIH,2016,,0.0003,
"""Bosnia and Herzegovina""",BIH,2017,,0.0003,
"""Bosnia and Herzegovina""",BIH,2018,,0.051,
"""Bosnia and Herzegovina""",BIH,2019,,0.087,
"""Bosnia and Herzegovina""",BIH,2020,,0.087,
"""Bosnia and Herzegovina""",BIH,2021,,0.135,
"""Bosnia and Herzegovina""",BIH,2022,,0.135,
"""Botswana""",BWA,2015,,,Africa
"""Bouvet Island""",BVT,2015,,,Antarctica
"""Brazil""",BRA,1985,0.0,,
"""Brazil""",BRA,1986,0.0,,
"""Brazil""",BRA,1987,0.0,,
"""Brazil""",BRA,1988,0.0,,
"""Brazil""",BRA,1989,0.0,,
"""Brazil""",BRA,1990,0.0,,
"""Brazil""",BRA,1991,0.0,,
"""Brazil""",BRA,1992,0.0,,
"""Brazil""",BRA,1993,0.0,,
"""Brazil""",BRA,1994,0.0,,
"""Brazil""",BRA,1995,0.0,,
"""Brazil""",BRA,1996,2.0,,
"""Brazil""",BRA,1997,4.0,,
"""Brazil""",BRA,1998,5.0,,
"""Brazil""",BRA,1999,2.0,,
"""Brazil""",BRA,2000,1.0,0.022,
"""Brazil""",BRA,2001,34.9,0.024,
"""Brazil""",BRA,2002,61.0,0.022,
"""Brazil""",BRA,2003,61.0,0.024,
"""Brazil""",BRA,2004,61.0,0.024,
"""Brazil""",BRA,2005,92.9,0.029,
"""Brazil""",BRA,2006,237.0,0.237,
"""Brazil""",BRA,2007,662.78183,0.247,
"""Brazil""",BRA,2008,1183.0,0.398,
"""Brazil""",BRA,2009,1238.0,0.602,
"""Brazil""",BRA,2010,2176.558,0.927,
"""Brazil""",BRA,2011,2704.769,1.426,
"""Brazil""",BRA,2012,5050.0,1.894,
"""Brazil""",BRA,2013,6575.863,2.20202,
"""Brazil""",BRA,2014,12210.252,4.888053,
"""Brazil""",BRA,2015,21625.702,7.633115,South America
"""Brazil""",BRA,2016,33488.873,10.129155,
"""Brazil""",BRA,2017,42373.257000000005,12.304272,
"""Brazil""",BRA,2018,48475.14000000001,14.843094,
"""Brazil""",BRA,2019,55985.622,15.438379,
"""Brazil""",BRA,2020,57050.705,17.198324,
"""Brazil""",BRA,2021,72285.97,21.16127,
"""Brazil""",BRA,2022,81631.56999999999,24.163129,
"""British Indian Ocean Territory""",IOT,2015,,,Asia
"""British Virgin Islands""",VGB,2010,,0.0005,
"""British Virgin Islands""",VGB,2011,,0.0005,
"""British Virgin Islands""",VGB,2012,,0.0005,
"""British Virgin Islands""",VGB,2013,,0.0005,
"""British Virgin Islands""",VGB,2014,,0.0005,
"""British Virgin Islands""",VGB,2015,,0.0005,North America
"""British Virgin Islands""",VGB,2016,,0.0005,
"""British Virgin Islands""",VGB,2017,,0.0005,
"""British Virgin Islands""",VGB,2018,,0.0005,
"""British Virgin Islands""",VGB,2019,,0.000801,
"""British Virgin Islands""",VGB,2020,,0.000801,
"""British Virgin Islands""",VGB,2021,,0.000801,
"""British Virgin Islands""",VGB,2022,,0.000801,
"""Brunei""",BRN,2015,,,Asia
"""Bulgaria""",BGR,1990,0.0,,
"""Bulgaria""",BGR,1991,0.0,,
"""Bulgaria""",BGR,1992,0.0,,
"""Bulgaria""",BGR,1993,0.0,,
"""Bulgaria""",BGR,1994,0.0,,
"""Bulgaria""",BGR,1995,0.0,,
"""Bulgaria""",BGR,1996,0.0,,
"""Bulgaria""",BGR,1997,0.0,,
"""Bulgaria""",BGR,1998,0.0,,
"""Bulgaria""",BGR,1999,0.0,,
"""Bulgaria""",BGR,2000,0.0,,
"""Bulgaria""",BGR,2001,0.0,,
"""Bulgaria""",BGR,2002,0.0,,
"""Bulgaria""",BGR,2003,0.0,,
"""Bulgaria""",BGR,2004,1.0,0.001,
"""Bulgaria""",BGR,2005,5.0,0.008,
"""Bulgaria""",BGR,2006,20.0,0.027,
"""Bulgaria""",BGR,2007,47.0,0.03,
"""Bulgaria""",BGR,2008,122.0,0.114,
"""Bulgaria""",BGR,2009,237.0,0.333,
"""Bulgaria""",BGR,2010,681.0,0.488,
"""Bulgaria""",BGR,2011,861.0,0.541,
"""Bulgaria""",BGR,2012,1221.0,0.677,
"""Bulgaria""",BGR,2013,1373.5120000000002,0.683,
"""Bulgaria""",BGR,2014,1330.577,0.6990000000000001,
"""Bulgaria""",BGR,2015,1451.511,0.6990000000000001,Europe
"""Bulgaria""",BGR,2016,1424.97,0.6990000000000001,
"""Bulgaria""",BGR,2017,1504.064,0.69839,
"""Bulgaria""",BGR,2018,1318.123,0.69892,
"""Bulgaria""",BGR,2019,1316.988,0.70312,
"""Bulgaria""",BGR,2020,1477.131,0.7028,
"""Bulgaria""",BGR,2021,1433.561,0.704375,
"""Bulgaria""",BGR,2022,1498.3786,0.704375,
"""Burkina Faso""",BFA,2015,,,Africa
"""Burundi""",BDI,2015,,,Africa
"""CIS (EI)""",,1965,0.0,,
"""CIS (EI)""",,1990,0.0,,
"""CIS (EI)""",,1991,0.0,,
"""CIS (EI)""",,1992,0.0,,
"""CIS (EI)""",,1993,0.0,,
"""CIS (EI)""",,1994,0.0,,
"""CIS (EI)""",,1995,0.0,,
"""CIS (EI)""",,1996,0.0,,
"""CIS (EI)""",,1997,0.0,,
"""CIS (EI)""",,1998,0.0,,
"""CIS (EI)""",,1999,0.0,,
"""CIS (EI)""",,2000,1.9,,
"""CIS (EI)""",,2001,3.1,,
"""CIS (EI)""",,2002,6.2,,
"""CIS (EI)""",,2003,8.6,,
"""CIS (EI)""",,2004,8.010101,,
"""CIS (EI)""",,2005,7.8,,
"""CIS (EI)""",,2006,8.8,,
"""CIS (EI)""",,2007,10.5,,
"""CIS (EI)""",,2008,8.1,,
"""CIS (EI)""",,2009,11.2,,
"""CIS (EI)""",,2010,9.786,,
"""CIS (EI)""",,2011,12.539,,
"""CIS (EI)""",,2012,18.116,,
"""CIS (EI)""",,2013,21.1217,,
"""CIS (EI)""",,2014,125.6712,,
"""CIS (EI)""",,2015,329.0593,,
"""CIS (EI)""",,2016,523.9033,,
"""CIS (EI)""",,2017,606.9637,,
"""CIS (EI)""",,2018,829.0750999999999,,
"""CIS (EI)""",,2019,1355.1434,,
"""CIS (EI)""",,2020,2500.6814,,
"""CIS (EI)""",,2021,4687.105,,
"""CIS (EI)""",,2022,7109.156,,
"""Cambodia""",KHM,2009,,0.00025,
"""Cambodia""",KHM,2010,,0.00025,
"""Cambodia""",KHM,2011,,0.00025,
"""Cambodia""",KHM,2012,,0.00025,
"""Cambodia""",KHM,2013,,0.00025,
"""Cambodia""",KHM,2014,,0.00025,
"""Cambodia""",KHM,2015,,0.00025,Asia
"""Cambodia""",KHM,2016,,0.00025,
"""Cambodia""",KHM,2017,,0.00025,
"""Cambodia""",KHM,2018,,0.00025,
"""Cambodia""",KHM,2019,,0.00025,
"""Cambodia""",KHM,2020,,0.00025,
"""Cambodia""",KHM,2021,,0.00025,
"""Cambodia""",KHM,2022,,0.00025,
"""Cameroon""",CMR,2015,,,Africa
"""Canada""",CAN,1985,1.0,,
"""Canada""",CAN,1986,1.0,,
"""Canada""",CAN,1987,1.0,,
"""Canada""",CAN,1988,1.0,,
"""Canada""",CAN,1989,1.0,,
"""Canada""",CAN,1990,1.919192,,
"""Canada""",CAN,1991,1.919192,,
"""Canada""",CAN,1992,59.0,,
"""Canada""",CAN,1993,59.0,,
"""Canada""",CAN,1994,59.0,,
"""Canada""",CAN,1995,59.0,,
"""Canada""",CAN,1996,62.0,,
"""Canada""",CAN,1997,62.0,,
"""Canada""",CAN,1998,62.0,,
"""Canada""",CAN,1999,162.0,,
"""Canada""",CAN,2000,264.0,0.092,
"""Canada""",CAN,2001,329.0,0.131,
"""Canada""",CAN,2002,405.0,0.161,
"""Canada""",CAN,2003,690.0,0.327,
"""Canada""",CAN,2004,945.0,0.444,
"""Canada""",CAN,2005,1567.4546,0.677,
"""Canada""",CAN,2006,2473.0656,1.423,
"""Canada""",CAN,2007,3007.2787000000003,1.84,
"""Canada""",CAN,2008,3788.5141,2.336,
"""Canada""",CAN,2009,6641.6516,3.282,
"""Canada""",CAN,2010,8724.192000000001,3.967,
"""Canada""",CAN,2011,10188.574,5.265,
"""Canada""",CAN,2012,11311.488,6.2010000000000005,
"""Canada""",CAN,2013,11145.443,7.801,
"""Canada""",CAN,2014,12817.07,9.694,
"""Canada""",CAN,2015,26966.39,11.214,North America
"""Canada""",CAN,2016,30933.117,11.973,
"""Canada""",CAN,2017,31513.615,12.25,
"""Canada""",CAN,2018,33471.36,12.816,
"""Canada""",CAN,2019,32875.572,13.413,
"""Canada""",CAN,2020,35764.48,13.62696,
"""Canada""",CAN,2021,34756.733,14.30356,
"""Canada""",CAN,2022,37525.77,15.29546,
"""Cape Verde""",CPV,2002,,0.0021,
"""Cape Verde""",CPV,2003,,0.00268,
"""Cape Verde""",CPV,2004,,0.0024,
"""Cape Verde""",CPV,2005,,0.0024,
"""Cape Verde""",CPV,2006,,0.0021,
"""Cape Verde""",CPV,2007,,0.0021,
"""Cape Verde""",CPV,2008,,0.0021,
"""Cape Verde""",CPV,2009,,0.0021,
"""Cape Verde""",CPV,2010,,0.0018,
"""Cape Verde""",CPV,2011,,0.017,
"""Cape Verde""",CPV,2012,,0.0272,
"""Cape Verde""",CPV,2013,,0.0272,
"""Cape Verde""",CPV,2014,,0.0272,
"""Cape Verde""",CPV,2015,,0.0272,Africa
"""Cape Verde""",CPV,2016,,0.0272,
"""Cape Verde""",CPV,2017,,0.0272,
"""Cape Verde""",CPV,2018,,0.0278,
"""Cape Verde""",CPV,2019,,0.0278,
"""Cape Verde""",CPV,2020,,0.0278,
"""Cape Verde""",CPV,2021,,0.0278,
"""Cape Verde""",CPV,2022,,0.0278,
"""Cayman Islands""",CYM,2015,,,North America
"""Central African Republic""",CAF,2015,,,Africa
"""Central America (EI)""",,1971,0.0,,
"""Central America (EI)""",,1972,0.0,,
"""Central America (EI)""",,1973,0.0,,
"""Central America (EI)""",,1974,0.0,,
"""Central America (EI)""",,1975,0.0,,
"""Central America (EI)""",,1976,0.0,,
"""Central America (EI)""",,1977,0.0,,
"""Central America (EI)""",,1978,0.0,,
"""Central America (EI)""",,1979,0.0,,
"""Central America (EI)""",,1980,0.0,,
"""Central America (EI)""",,1981,0.0,,
"""Central America (EI)""",,1982,0.0,,
"""Central America (EI)""",,1983,0.0,,
"""Central America (EI)""",,1984,0.0,,
"""Central America (EI)""",,1985,0.0,,
"""Central America (EI)""",,1986,0.0,,
"""Central America (EI)""",,1987,0.0,,
"""Central America (EI)""",,1988,0.0,,
"""Central America (EI)""",,1989,0.0,,
"""Central America (EI)""",,1990,0.0,,
"""Central America (EI)""",,1991,0.0,,
"""Central America (EI)""",,1992,0.0,,
"""Central America (EI)""",,1993,0.0,,
"""Central America (EI)""",,1994,0.0,,
"""Central America (EI)""",,1995,0.0,,
"""Central America (EI)""",,1996,22.590363,,
"""Central America (EI)""",,1997,75.71247000000001,,
"""Central America (EI)""",,1998,64.20842999999999,,
"""Central America (EI)""",,1999,99.65608,,
"""Central America (EI)""",,2000,174.97908,,
"""Central America (EI)""",,2001,179.4242,,
"""Central America (EI)""",,2002,254.31436,,
"""Central America (EI)""",,2003,230.22385,,
"""Central America (EI)""",,2004,255.43404,,
"""Central America (EI)""",,2005,202.31311,,
"""Central America (EI)""",,2006,272.16262,,
"""Central America (EI)""",,2007,240.3967,,
"""Central America (EI)""",,2008,198.0772,,
"""Central America (EI)""",,2009,421.38657,,
"""Central America (EI)""",,2010,521.8728,,
"""Central America (EI)""",,2011,741.75715,,
"""Central America (EI)""",,2012,1129.2565000000002,,
"""Central America (EI)""",,2013,1348.9789999999998,,
"""Central America (EI)""",,2014,2093.9536,,
"""Central America (EI)""",,2015,3135.3307,,
"""Central America (EI)""",,2016,3299.4716,,
"""Central America (EI)""",,2017,3209.5747,,
"""Central America (EI)""",,2018,4435.5497000000005,,
"""Central America (EI)""",,2019,4400.176,,
"""Central America (EI)""",,2020,3627.5835,,
"""Central America (EI)""",,2021,3988.979,,
"""Central America (EI)""",,2022,3648.9873,,
"""Central America and the Caribbean (IRENA)""",,2000,,0.06231,
"""Central America and the Caribbean (IRENA)""",,2001,,0.08211,
"""Central America and the Caribbean (IRENA)""",,2002,,0.08541,
"""Central America and the Caribbean (IRENA)""",,2003,,0.09981,
"""Central America and the Caribbean (IRENA)""",,2004,,0.12161,
"""Central America and the Caribbean (IRENA)""",,2005,,0.12331,
"""Central America and the Caribbean (IRENA)""",,2006,,0.12521,
"""Central America and the Caribbean (IRENA)""",,2007,,0.12434,
"""Central America and the Caribbean (IRENA)""",,2008,,0.12953,
"""Central America and the Caribbean (IRENA)""",,2009,,0.25883,
"""Central America and the Caribbean (IRENA)""",,2010,,0.30446,
"""Central America and the Caribbean (IRENA)""",,2011,,0.457215,
"""Central America and the Caribbean (IRENA)""",,2012,,0.725915,
"""Central America and the Caribbean (IRENA)""",,2013,,0.7969120000000001,
"""Central America and the Caribbean (IRENA)""",,2014,,0.920232,
"""Central America and the Caribbean (IRENA)""",,2015,,1.281542,
"""Central America and the Caribbean (IRENA)""",,2016,,1.522662,
"""Central America and the Caribbean (IRENA)""",,2017,,1.602632,
"""Central America and the Caribbean (IRENA)""",,2018,,1.712126,
"""Central America and the Caribbean (IRENA)""",,2019,,1.940477,
"""Central America and the Caribbean (IRENA)""",,2020,,1.964804,
"""Central America and the Caribbean (IRENA)""",,2021,,1.991604,
"""Central America and the Caribbean (IRENA)""",,2022,,2.036154,
"""Chad""",TCD,2016,,0.0011,
"""Chad""",TCD,2017,,0.0011,
"""Chad""",TCD,2018,,0.0011,
"""Chad""",TCD,2019,,0.0011,
"""Chad""",TCD,2020,,0.0011,
"""Chad""",TCD,2021,,0.0011,
"""Chad""",TCD,2022,,0.0011,
"""Chad""",TCD,2015,,,Africa
"""Channel Islands""",OWID_CIS,2015,,,Europe
"""Chile""",CHL,1990,0.0,,
"""Chile""",CHL,1991,0.0,,
"""Chile""",CHL,1992,0.0,,
"""Chile""",CHL,1993,0.0,,
"""Chile""",CHL,1994,0.0,,
"""Chile""",CHL,1995,0.0,,
"""Chile""",CHL,1996,0.0,,
"""Chile""",CHL,1997,0.0,,
"""Chile""",CHL,1998,0.0,,
"""Chile""",CHL,1999,0.0,,
"""Chile""",CHL,2000,0.0,,
"""Chile""",CHL,2001,7.0,0.002,
"""Chile""",CHL,2002,7.0,0.002,
"""Chile""",CHL,2003,7.0,0.002,
"""Chile""",CHL,2004,5.0,0.002,
"""Chile""",CHL,2005,7.0,0.002,
"""Chile""",CHL,2006,7.0,0.002,
"""Chile""",CHL,2007,11.2,0.02,
"""Chile""",CHL,2008,38.12314,0.02,
"""Chile""",CHL,2009,79.01422,0.163,
"""Chile""",CHL,2010,325.326,0.163,
"""Chile""",CHL,2011,337.59564,0.184,
"""Chile""",CHL,2012,408.38745,0.202,
"""Chile""",CHL,2013,545.0756,0.301,
"""Chile""",CHL,2014,1443.1201,0.736,
"""Chile""",CHL,2015,2114.648,0.91,South America
"""Chile""",CHL,2016,2451.8394,1.039,
"""Chile""",CHL,2017,3625.5593,1.305,
"""Chile""",CHL,2018,3587.8947000000003,1.524,
"""Chile""",CHL,2019,4895.2210000000005,1.620074,
"""Chile""",CHL,2020,5602.3026,2.1489960000000004,
"""Chile""",CHL,2021,7628.098,3.137006,
"""Chile""",CHL,2022,9365.62,3.829679,
"""China""",CHN,1971,0.0,,
"""China""",CHN,1972,0.0,,
"""China""",CHN,1973,0.0,,
"""China""",CHN,1974,0.0,,
"""China""",CHN,1975,0.0,,
"""China""",CHN,1976,0.0,,
"""China""",CHN,1977,0.0,,
"""China""",CHN,1978,0.0,,
"""China""",CHN,1979,0.0,,
"""China""",CHN,1980,0.0,,
"""China""",CHN,1981,0.0,,
"""China""",CHN,1982,0.0,,
"""China""",CHN,1983,0.0,,
"""China""",CHN,1984,0.0,,
"""China""",CHN,1985,0.0,,
"""China""",CHN,1986,0.0,,
"""China""",CHN,1987,0.0,,
"""China""",CHN,1988,0.0,,
"""China""",CHN,1989,0.0,,
"""China""",CHN,1990,2.020202,,
"""China""",CHN,1991,9.090909,,
"""China""",CHN,1992,131.31313,,
"""China""",CHN,1993,212.12122,,
"""China""",CHN,1994,383.8384,,
"""China""",CHN,1995,616.1616399999999,,
"""China""",CHN,1996,93.939394,,
"""China""",CHN,1997,197.9798,,
"""China""",CHN,1998,355.55556,,
"""China""",CHN,1999,473.7374,,
"""China""",CHN,2000,589.899,0.341,
"""China""",CHN,2001,719.1919,0.383,
"""China""",CHN,2002,837.37373,0.449,
"""China""",CHN,2003,996.9697,0.547,
"""China""",CHN,2004,1277.7778,0.763,
"""China""",CHN,2005,1946.0607,1.06,
"""China""",CHN,2006,3711.8182,2.07,
"""China""",CHN,2007,5479.293000000001,4.2,
"""China""",CHN,2008,13100.0,8.387728,
"""China""",CHN,2009,27614.998,17.599408,
"""China""",CHN,2010,49399.62,29.633479,
"""China""",CHN,2011,74100.0,46.3546,
"""China""",CHN,2012,103049.904,61.59687,
"""China""",CHN,2013,138264.13,76.73053,
"""China""",CHN,2014,159762.69999999998,96.81913,
"""China""",CHN,2015,185591.45,131.04773,Asia
"""China""",CHN,2016,240860.5,148.51689000000002,
"""China""",CHN,2017,304600.0,164.37448,
"""China""",CHN,2018,365800.0,184.66488,
"""China""",CHN,2019,405300.0,209.5819,
"""China""",CHN,2020,466500.0,282.11266,
"""China""",CHN,2021,655800.0,328.97344,
"""China""",CHN,2022,762695.3999999999,365.9642,
"""Christmas Island""",CXR,2015,,,Asia
"""Cocos Islands""",CCK,2015,,,Asia
"""Colombia""",COL,1990,0.0,,
"""Colombia""",COL,1991,0.0,,
"""Colombia""",COL,1992,0.0,,
"""Colombia""",COL,1993,0.0,,
"""Colombia""",COL,1994,0.0,,
"""Colombia""",COL,1995,0.0,,
"""Colombia""",COL,1996,0.0,,
"""Colombia""",COL,1997,0.0,,
"""Colombia""",COL,1998,0.0,,
"""Colombia""",COL,1999,0.0,,
"""Colombia""",COL,2000,0.0,,
"""Colombia""",COL,2001,0.0,,
"""Colombia""",COL,2002,0.0,,
"""Colombia""",COL,2003,0.0,,
"""Colombia""",COL,2004,51.99,0.02,
"""Colombia""",COL,2005,49.48,0.01,
"""Colombia""",COL,2006,62.98139,0.01842,
"""Colombia""",COL,2007,49.890976,0.01842,
"""Colombia""",COL,2008,53.918168,0.01842,
"""Colombia""",COL,2009,57.707813,0.01842,
"""Colombia""",COL,2010,38.56992,0.01842,
"""Colombia""",COL,2011,41.271944,0.01842,
"""Colombia""",COL,2012,54.85471,0.01842,
"""Colombia""",COL,2013,57.624802,0.01842,
"""Colombia""",COL,2014,70.2303,0.01842,
"""Colombia""",COL,2015,68.37745000000001,0.01842,South America
"""Colombia""",COL,2016,50.887343,0.01842,
"""Colombia""",COL,2017,3.071419,0.01842,
"""Colombia""",COL,2018,43.44,0.01842,
"""Colombia""",COL,2019,63.32,0.01842,
"""Colombia""",COL,2020,10.12,0.01842,
"""Colombia""",COL,2021,60.470000000000006,0.01842,
"""Colombia""",COL,2022,74.88,0.01842,
"""Comoros""",COM,2015,,,Africa
"""Congo""",COG,2015,,,Africa
"""Cook Islands""",COK,2003,,4e-05,
"""Cook Islands""",COK,2004,,4e-05,
"""Cook Islands""",COK,2005,,4e-05,
"""Cook Islands""",COK,2006,,4e-05,
"""Cook Islands""",COK,2007,,4e-05,
"""Cook Islands""",COK,2008,,4e-05,
"""Cook Islands""",COK,2009,,4e-05,
"""Cook Islands""",COK,2010,,4e-05,
"""Cook Islands""",COK,2011,,4e-05,
"""Cook Islands""",COK,2012,,4e-05,
"""Cook Islands""",COK,2013,,4e-05,
"""Cook Islands""",COK,2014,,4e-05,
"""Cook Islands""",COK,2015,,4e-05,Oceania
"""Cook Islands""",COK,2016,,4e-05,
"""Cook Islands""",COK,2017,,4e-05,
"""Cook Islands""",COK,2018,,4e-05,
"""Cook Islands""",COK,2019,,4e-05,
"""Cook Islands""",COK,2020,,4e-05,
"""Cook Islands""",COK,2021,,4e-05,
"""Cook Islands""",COK,2022,,4e-05,
"""Costa Rica""",CRI,2000,,0.0425,
"""Costa Rica""",CRI,2001,,0.0623,
"""Costa Rica""",CRI,2002,,0.0623,
"""Costa Rica""",CRI,2003,,0.0686,
"""Costa Rica""",CRI,2004,,0.0686,
"""Costa Rica""",CRI,2005,,0.0686,
"""Costa Rica""",CRI,2006,,0.0686,
"""Costa Rica""",CRI,2007,,0.066,
"""Costa Rica""",CRI,2008,,0.066,
"""Costa Rica""",CRI,2009,,0.1155,
"""Costa Rica""",CRI,2010,,0.1155,
"""Costa Rica""",CRI,2011,,0.1283,
"""Costa Rica""",CRI,2012,,0.1436,
"""Costa Rica""",CRI,2013,,0.1436,
"""Costa Rica""",CRI,2014,,0.1931,
"""Costa Rica""",CRI,2015,,0.2721,North America
"""Costa Rica""",CRI,2016,,0.3651,
"""Costa Rica""",CRI,2017,,0.37782,
"""Costa Rica""",CRI,2018,,0.4077699999999999,
"""Costa Rica""",CRI,2019,,0.41092,
"""Costa Rica""",CRI,2020,,0.39352,
"""Costa Rica""",CRI,2021,,0.39352,
"""Costa Rica""",CRI,2022,,0.39022,
"""Cote d'Ivoire""",CIV,2015,,,Africa
"""Croatia""",HRV,1990,0.0,,
"""Croatia""",HRV,1991,0.0,,
"""Croatia""",HRV,1992,0.0,,
"""Croatia""",HRV,1993,0.0,,
"""Croatia""",HRV,1994,0.0,,
"""Croatia""",HRV,1995,0.0,,
"""Croatia""",HRV,1996,0.0,,
"""Croatia""",HRV,1997,0.0,,
